Year,Amount $,Ministry Name,Expenditure Category (Operating / Capital),Program Name,Activity / Item,Sub Item,Standard Account (Expense/Asset Name),Account Details (Expense/Asset Details)
2019-20,"60,388,424",Attorney General,Operating Expense,"Policy, Justice Programs and Agencies Program",Agency and Tribunal Relations,Alcohol and Gaming Commission of Ontario,Salaries and wages,No Value
2019-20,"14,596",Attorney General,Operating Expense,"Policy, Justice Programs and Agencies Program",Indigenous Justice Division,No Value,Supplies and equipment,No Value
2019-20,"80,000",Attorney General,Operating Expense,"Policy, Justice Programs and Agencies Program",Indigenous Justice Division,No Value,Transfer payments,Jury Roll
2019-20,"306,559",Attorney General,Operating Expense,"Policy, Justice Programs and Agencies Program",Indigenous Justice Division,No Value,Transportation and communication,No Value
2019-20,"323,374",Attorney General,Operating Expense,"Policy, Justice Programs and Agencies Program",Indigenous Justice Division,No Value,Employee benefits,No Value
2019-20,"279,959",Attorney General,Operating Expense,"Policy, Justice Programs and Agencies Program",Indigenous Justice Division,No Value,Services,No Value
2019-20,"2,942,139",Attorney General,Operating Expense,"Policy, Justice Programs and Agencies Program",Indigenous Justice Division,No Value,Salaries and wages,No Value
2019-20,"4,378,865",Attorney General,Operating Expense,"Policy, Justice Programs and Agencies Program",Indigenous Justice Division,No Value,Transfer payments,Ontario Indigenous Courtwork Program
2019-20,"10,311,179",Attorney General,Operating Expense,"Policy, Justice Programs and Agencies Program",Indigenous Justice Division,No Value,Transfer payments,Indigenous Victims’ Services
2019-20,"14,238,547",Attorney General,Operating Expense,"Policy, Justice Programs and Agencies Program",Indigenous Justice Division,No Value,Transfer payments,Indigenous Justice Projects
2019-20,"357,200,797",Attorney General,Operating Expense,"Policy, Justice Programs and Agencies Program",Legal Aid Ontario,No Value,Transfer payments,Legal Aid Ontario
2019-20,"42,590",Attorney General,Operating Expense,"Policy, Justice Programs and Agencies Program",Policy,Public Inquiries,Supplies and equipment,No Value
2019-20,"26,973",Attorney General,Operating Expense,"Policy, Justice Programs and Agencies Program",Policy,Policy,Supplies and equipment,No Value
2019-20,"12,160",Attorney General,Operating Expense,"Policy, Justice Programs and Agencies Program",Policy,Public Inquiries,Transportation and communication,No Value
2019-20,"13,737",Attorney General,Operating Expense,"Policy, Justice Programs and Agencies Program",Policy,Public Inquiries,Employee benefits,No Value
2019-20,"91,013",Attorney General,Operating Expense,"Policy, Justice Programs and Agencies Program",Policy,Policy,Transportation and communication,No Value
2019-20,"672,713",Attorney General,Operating Expense,"Policy, Justice Programs and Agencies Program",Policy,Policy,Employee benefits,No Value
2019-20,"217,467",Attorney General,Operating Expense,"Policy, Justice Programs and Agencies Program",Policy,Public Inquiries,Salaries and wages,No Value
2019-20,"786,243",Attorney General,Operating Expense,"Policy, Justice Programs and Agencies Program",Policy,Policy,Services,No Value
2019-20,"878,026",Attorney General,Operating Expense,"Policy, Justice Programs and Agencies Program",Policy,Public Inquiries,Services,No Value
2019-20,"6,018,951",Attorney General,Operating Expense,"Policy, Justice Programs and Agencies Program",Policy,Policy,Salaries and wages,No Value
2019-20,"54,687",Attorney General,Operating Expense,"Policy, Justice Programs and Agencies Program",Statutory Appropriations,No Value,Other transactions,"Bad Debt Expense, the Financial Administration Act"
2019-20,"524,861",Attorney General,Operating Expense,"Policy, Justice Programs and Agencies Program",Statutory Appropriations,No Value,Other transactions,Hearings under the Police Services Act
2019-20,"11,641,200",Attorney General,Operating Expense,Political Contribution Tax Credit,Political Contribution Tax Credit,No Value,Transfer payments,Political Contribution Tax Credit
2019-20,"881,119",Attorney General,Operating Expense,Prosecuting Crime Program,Criminal Law,No Value,Transfer payments,Proceeds of Crime Victims Compensation
2019-20,"40,000",Attorney General,Operating Expense,Prosecuting Crime Program,Criminal Law,No Value,Transfer payments,Justice Centre - Community Partnerships
2019-20,"1,332,639",Attorney General,Operating Expense,Prosecuting Crime Program,Criminal Law,No Value,Transfer payments,Bail Safety
2019-20,"1,717,831",Attorney General,Operating Expense,Prosecuting Crime Program,Criminal Law,No Value,Transfer payments,Youth Justice Committees
2019-20,"2,950,445",Attorney General,Operating Expense,Prosecuting Crime Program,Criminal Law,No Value,Supplies and equipment,No Value
2019-20,"3,388,229",Attorney General,Operating Expense,Prosecuting Crime Program,Criminal Law,No Value,Transportation and communication,No Value
2019-20,"3,538,052",Attorney General,Operating Expense,Prosecuting Crime Program,Criminal Law,No Value,Transfer payments,Direct Accountability Programs
2019-20,"22,047,115",Attorney General,Operating Expense,Prosecuting Crime Program,Criminal Law,No Value,Services,No Value
2019-20,"23,624,965",Attorney General,Operating Expense,Prosecuting Crime Program,Criminal Law,No Value,Employee benefits,No Value
2019-20,"226,975,566",Attorney General,Operating Expense,Prosecuting Crime Program,Criminal Law,No Value,Salaries and wages,No Value
2019-20,"312,428",Attorney General,Operating Expense,Prosecuting Crime Program,Statutory Appropriations,No Value,Other transactions,Payments Under the Financial Administration Act
2019-20,"106,237",Attorney General,Operating Expense,Victims and Vulnerable Persons Program,Victim Witness Assistance,No Value,Supplies and equipment,No Value
2019-20,"697,781",Attorney General,Operating Expense,Victims and Vulnerable Persons Program,Victim Witness Assistance,No Value,Transportation and communication,No Value
2019-20,"1,284,016",Attorney General,Operating Expense,Victims and Vulnerable Persons Program,Victim Witness Assistance,No Value,Services,No Value
2019-20,"2,911,108",Attorney General,Operating Expense,Victims and Vulnerable Persons Program,Victim Witness Assistance,No Value,Employee benefits,No Value
2019-20,"17,027,220",Attorney General,Operating Expense,Victims and Vulnerable Persons Program,Victim Witness Assistance,No Value,Salaries and wages,No Value
2019-20,"42,751",Attorney General,Operating Expense,Victims and Vulnerable Persons Program,Victims’ Services,No Value,Supplies and equipment,No Value
2019-20,"222,132",Attorney General,Operating Expense,Victims and Vulnerable Persons Program,Victims’ Services,No Value,Transportation and communication,No Value
2019-20,"716,001",Attorney General,Operating Expense,Victims and Vulnerable Persons Program,Victims’ Services,No Value,Transfer payments,Specialized Services
2019-20,"1,000,000",Attorney General,Operating Expense,Victims and Vulnerable Persons Program,Victims’ Services,No Value,Transfer payments,Drug Treatment Courts
2019-20,"930,616",Attorney General,Operating Expense,Victims and Vulnerable Persons Program,Victims’ Services,No Value,Employee benefits,No Value
2019-20,"1,630,000",Attorney General,Operating Expense,Victims and Vulnerable Persons Program,Victims’ Services,No Value,Transfer payments,Child Victims’ Program
2019-20,"5,877,797",Attorney General,Operating Expense,Victims and Vulnerable Persons Program,Victims’ Services,No Value,Services,No Value
2019-20,"6,026,983",Attorney General,Operating Expense,Victims and Vulnerable Persons Program,Victims’ Services,No Value,Transfer payments,Special Victims’ Projects
2019-20,"7,109,912",Attorney General,Operating Expense,Victims and Vulnerable Persons Program,Victims’ Services,No Value,Salaries and wages,No Value
2019-20,"7,939,700",Attorney General,Operating Expense,Victims and Vulnerable Persons Program,Victims’ Services,No Value,Transfer payments,Supervised Access
2019-20,"10,376,652",Attorney General,Operating Expense,Victims and Vulnerable Persons Program,Victims’ Services,No Value,Transfer payments,Grants for Partner Assault Response Programs
2019-20,"15,824,291",Attorney General,Operating Expense,Victims and Vulnerable Persons Program,Victims’ Services,No Value,Transfer payments,Grants for Sexual Assault Initiatives
2019-20,"16,253,916",Attorney General,Operating Expense,Victims and Vulnerable Persons Program,Victims’ Services,No Value,Transfer payments,Victim Crisis Assistance
2019-20,"-134,834",Attorney General,Operating Expense,Victims and Vulnerable Persons Program,Vulnerable Persons,Children’s Lawyer,Recoveries,No Value
2019-20,"68,250",Attorney General,Operating Expense,Victims and Vulnerable Persons Program,Vulnerable Persons,Children’s Lawyer,Supplies and equipment,No Value
2019-20,"124,018",Attorney General,Operating Expense,Victims and Vulnerable Persons Program,Vulnerable Persons,Children’s Lawyer,Transportation and communication,No Value
2019-20,"294,801",Attorney General,Operating Expense,Victims and Vulnerable Persons Program,Vulnerable Persons,Public Guardian and Trustee/Accountant of the Ontario Court (General Division),Supplies and equipment,No Value
2019-20,"780,512",Attorney General,Operating Expense,Victims and Vulnerable Persons Program,Vulnerable Persons,Public Guardian and Trustee/Accountant of the Ontario Court (General Division),Transportation and communication,No Value
2019-20,"934,896",Attorney General,Operating Expense,Victims and Vulnerable Persons Program,Vulnerable Persons,Children’s Lawyer,Employee benefits,No Value
2019-20,"4,436,977",Attorney General,Operating Expense,Victims and Vulnerable Persons Program,Vulnerable Persons,Public Guardian and Trustee/Accountant of the Ontario Court (General Division),Services,No Value
2019-20,"4,928,142",Attorney General,Operating Expense,Victims and Vulnerable Persons Program,Vulnerable Persons,Public Guardian and Trustee/Accountant of the Ontario Court (General Division),Employee benefits,No Value
2019-20,"8,585,239",Attorney General,Operating Expense,Victims and Vulnerable Persons Program,Vulnerable Persons,Children’s Lawyer,Salaries and wages,No Value
2019-20,"29,609,753",Attorney General,Operating Expense,Victims and Vulnerable Persons Program,Vulnerable Persons,Children’s Lawyer,Services,No Value
2019-20,"34,082,763",Attorney General,Operating Expense,Victims and Vulnerable Persons Program,Vulnerable Persons,Public Guardian and Trustee/Accountant of the Ontario Court (General Division),Salaries and wages,No Value
